time,id,rssi
2025-07-05T13:56:24Z,3366551929,-65
2025-07-05T13:56:33Z,521978190D,-64
2025-07-05T13:56:34Z,3366551929,-60
2025-07-05T13:56:35Z,55522A34E0,-66
2025-07-05T13:56:35Z,1978617878,-81
2025-07-05T13:56:36Z,611E2A2D22,-71
2025-07-05T13:56:36Z,4C336166FA,-68
2025-07-05T13:56:37Z,522D1E66B6,-70
2025-07-05T13:56:38Z,521978190D,-64
2025-07-05T13:56:40Z,3366551929,-60
2025-07-05T13:56:40Z,55522A34E0,-66
2025-07-05T13:56:40Z,1978617878,-80
2025-07-05T13:56:41Z,611E2A2D22,-72
2025-07-05T13:56:41Z,4C336166FA,-69
2025-07-05T13:56:42Z,4C52336167,-62
2025-07-05T13:56:42Z,522D1E66B6,-69
2025-07-05T13:56:43Z,521978190D,-64
2025-07-05T13:56:45Z,3366551929,-60
2025-07-05T13:56:45Z,55522A34E0,-67
2025-07-05T13:56:46Z,611E2A2D22,-71
2025-07-05T13:56:47Z,4C336166FA,-69
2025-07-05T13:56:47Z,4C52336167,-60
2025-07-05T13:56:48Z,522D1E66B6,-69
2025-07-05T13:56:49Z,521978190D,-64
2025-07-05T13:56:50Z,3366551929,-60
2025-07-05T13:56:50Z,55522A34E0,-66
2025-07-05T13:56:51Z,1978617878,-80
2025-07-05T13:56:51Z,611E2A2D22,-72
2025-07-05T13:56:52Z,4C52336167,-61
2025-07-05T13:56:53Z,522D1E66B6,-70
2025-07-05T13:56:54Z,521978190D,-64
2025-07-05T13:56:55Z,3366551929,-60
2025-07-05T13:56:55Z,55522A34E0,-67
2025-07-05T13:56:56Z,1978617878,-80
2025-07-05T13:56:56Z,611E2A2D22,-72
2025-07-05T13:56:57Z,4C52336167,-61
2025-07-05T13:56:57Z,4C336166FA,-69
2025-07-05T13:56:58Z,522D1E66B6,-69
2025-07-05T13:56:59Z,521978190D,-64
2025-07-05T13:57:01Z,55522A34E0,-66
2025-07-05T13:57:01Z,1978617878,-80
2025-07-05T13:57:03Z,4C52336167,-62
2025-07-05T13:57:03Z,4C336166FA,-69
2025-07-05T13:57:03Z,522D1E66B6,-70
2025-07-05T13:57:04Z,521978190D,-64
2025-07-05T13:57:06Z,3366551929,-60
2025-07-05T13:57:06Z,55522A34E0,-66
2025-07-05T13:57:07Z,611E2A2D22,-72
2025-07-05T13:57:08Z,4C52336167,-60
2025-07-05T13:57:08Z,4C336166FA,-69
2025-07-05T13:57:09Z,522D1E66B6,-69
2025-07-05T13:57:20Z,34522D2D87,-67
2025-07-05T13:57:21Z,3366551929,-60
2025-07-05T13:57:21Z,55522A34E0,-66
2025-07-05T13:57:22Z,19786178,-81
2025-07-05T13:57:22Z,611E2A2D22,-72
2025-07-05T13:57:24Z,4C52336167,-60
2025-07-05T13:57:24Z,4C336166FA,-69
2025-07-05T13:57:24Z,522D1E66B6,-69
2025-07-05T13:57:25Z,34522D2D87,-67
2025-07-05T13:57:26Z,3366551929,-60
2025-07-05T13:57:27Z,55522A34E0,-67
2025-07-05T13:57:27Z,1978617878,-80
2025-07-05T13:57:28Z,611E2A2D22,-72
2025-07-05T13:57:29Z,4C52336167,-61
2025-07-05T13:57:29Z,522D1E66B6,-71
2025-07-05T13:57:30Z,34522D2D87,-67
2025-07-05T13:57:32Z,3366551929,-60
2025-07-05T13:57:32Z,55522A34E0,-66
2025-07-05T13:57:32Z,1978617878,-81
2025-07-05T13:57:34Z,3407074B7A,-84
2025-07-05T13:57:34Z,4C52336167,-61
2025-07-05T13:57:35Z,522D1E66B6,-70
2025-07-05T13:57:35Z,4C336166FA,-69
2025-07-05T13:57:36Z,34522D2D87,-67
2025-07-05T13:57:37Z,3366551929,-60
2025-07-05T13:57:37Z,55522A34E0,-67
2025-07-05T13:57:38Z,611E2A2D22,-72
2025-07-05T13:57:40Z,4C336166FA,-69
2025-07-05T13:57:41Z,34522D2D87,-67
